"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"gCap_share",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20784690193375,0.22010583202875,0.23712713514875,0.26670414866875,0.3120058938675,0.35719957045425,0.399369622968,0.440509363162,0.48189642555575,0.5189154405695,0.5561423648035,0.58667290718775,0.61794677629125,0.67614428605075,0.7380554659555,0.781253887117,0.81702076097925,0.85444112781475,0.8815926685575,0.903585918493,0.92796068040375,0.9422891627345,0.95188403055325,0.9581476065625,0.97252666948025,0.984921570142,0.99256690838825,0.9967443391645,0.9983705783595,0.999220590739,0.999606888451,0.999902888486,0.9999034097445,0.999922662296,0.99998923684675,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"change_in_unem",NA,-0.00421700026999999,0.00167709833349999,0.0013838419315,-0.00191736517924999,0.00135496980299998,0.00124421781075001,0.00028242664375,-0.00182846435050001,0.000737631851250004,0.00250609236725,-0.00186000722825,-0.00348139907275,0.00134475949149999,0.0010078289605,0.00199949627775001,-0.00200468490375,-0.0011456294055,0.00246522750225001,0.000161298340499993,-0.0033048620415,0.0119412428785,0.02213185372625,0.016165207601,0.000634378207750003,-0.0081640720965,-0.00200848142925,-0.00551226826275,-0.00631781666475,-0.00260912446400001,-0.00104449499824999,5.97816509999988e-05,-0.00100429867600001,-0.000908570432999994,0.00170347519150001,-0.00307319962550001,-0.00311418293049999,0.0015390513945,-0.0048977768985,0.003070011712,-0.00418983889025,0.000199471011249994,-0.00222633824075,-0.00132723697649999,0.00104828144399999,-0.000314801310249996,-0.00410225709025,-0.0097633815125,-0.00934988514375,0.0020202157115,-0.0022841203145,0.000213553545749999,0.00107384362975,0.00554385287625,0.003853626714,0.000156756064750005,-0.00523120180675,0.00608945930574999,-0.000566917384499988,-0.00144507584200001,6.82895977500014e-05,-0.000231068516000001,0.00127981091399999,-0.000889561057749996,-0.000298145118749996,0.001154797476,0.00179412018074999,-0.001320430897,0.00153939862125001,-0.00400482637225,0.000771551236500002,5.34738434999973e-05,-0.00156384353325,0.00235647368475,-4.67993484999929e-05,0.00173418378499998,-0.00095389777374999,-0.00246530600125,0.0029968765125,-0.00277821009625
"anomaly_real",1.101336239195,1.124179147406,1.147123890026,1.170157384621,1.193289115273,1.216517887073,1.239839551746,1.263248445602,1.286755355932,1.310361911349,1.334060888422,1.357853629069,1.381746474773,1.405739619641,1.429830442971,1.454020273161,1.478313131929,1.502706768319,1.527204296452,1.551797314649,1.576495091899,1.601293947006,1.626147761765,1.651033037177,1.67596310468,1.700946806443,1.725974975532,1.751042513947,1.776158692076,1.801326353658,1.826539819012,1.851803350945,1.877113235744,1.902484485006,1.927911297935,1.953349761204,1.978817589278,2.004329585633,2.029895178359,2.055522759427,2.081212423078,2.106982170995,2.132828382798,2.158771687544,2.1848188196,2.210970312852,2.237216544569,2.263565740828,2.290028041241,2.316607992034,2.343300524129,2.370110550664,2.397038692488,2.424082365352,2.451240583028,2.478516086284,2.505911238417,2.533428569825,2.561062710068,2.588818152713,2.616696243621,2.644696859769,2.672820307528,2.701066115925,2.729437605993,2.75793301055,2.786551655886,2.815292468088,2.844160193797,2.873151260138,2.902271234045,2.931515374929,2.960891006928,2.990396476915,3.020030276282,3.049792924414,3.079684711183,3.109708626559,3.139863543429,3.170150022406
"anomaly_shiftingBL",0.0981675726513698,0.0981675726513698,0.0981675726513698,0.0981675726513698,0.0981675726513698,0.0981675726513698,0.0981675726513698,0.0981675726513698,0.0981675726513698,0.0985691303156997,0.0989688387527201,0.0993671142456898,0.0997705878284099,0.10017987061318,0.10059118697735,0.10100452534977,0.10142320623265,0.10184468125407,0.10227090727476,0.1026926644623,0.10311797639989,0.10354436916848,0.10392465406199,0.10423512321385,0.10449967072499,0.1047418742912,0.10496210572489,0.10516109324141,0.10535431887603,0.1055512191246,0.10574873773603,0.10595001688244,0.10615063086495,0.10636482075512,0.10658734386521,0.10677080615545,0.10693110109787,0.10709213197939,0.10726728537686,0.10746471013591,0.10768201761498,0.10793284895151,0.10821056008997,0.10852828639981,0.10888537143128,0.10927259512995,0.10967142394869,0.11008312202575,0.11051467494956,0.11096660445956,0.111429045099119,0.1119018826372,0.11238372556937,0.11286961018055,0.1133563717511,0.11384518947939,0.11433791702253,0.11483664704923,0.11533524053007,0.11583674212517,0.116342745165669,0.1168523484979,0.1173647614924,0.11787860476788,0.11839651681562,0.11891644721993,0.119436787528629,0.119955866038469,0.12047833576036,0.12100087265263,0.12152818733231,0.12205561228349,0.122589283135699,0.12312775136487,0.12366794069704,0.12420934269153,0.12475176780213,0.12529787872739,0.12584615268968,0.12639633465106
"real_wage_growth",NA,0.0106722572787816,0.0100984579820611,0.0113391653393111,0.0104555891764302,0.0100620239612537,0.0100982579361253,0.0107856659463388,0.0105902042390991,0.00983258045610858,0.0103641547676518,0.0108799522284753,0.0103043043008999,0.0102932959458897,0.010692575305743,0.0105597376232338,0.0107996681918978,0.0110497526807463,0.0101147015785239,0.0107873802655885,0.0105332179655822,0.00272725653920625,0.000609713929164535,0.0034921371748009,0.00951651780312113,0.0115176674354693,0.0103971941591554,0.0115031781350265,0.0104598991020224,0.00988071775543631,0.00965673929406985,0.0102400040975206,0.0104006009622626,0.0107796063718719,0.0100975061326338,0.0112185156445175,0.00987849326873302,0.0102004809448053,0.0113894638172323,0.00935133273622935,0.0116529583632463,0.0102320246496534,0.0117069622783144,0.0105076892897578,0.0106514155460959,0.0112044885717664,0.0129991941211043,0.0147332257247912,0.0150735207273665,0.0118609630066786,0.0126947649177869,0.0107453385674847,0.0108329538474643,0.0103428699468939,0.0109254544991209,0.010832380920746,0.0108858140325681,0.00933645193067623,0.0110967683558241,0.0106578428250084,0.0099830668631371,0.01077986354862,0.0104189019382341,0.0111996622376405,0.0100359590347034,0.0103650900957899,0.0099431029766317,0.0105927711852849,0.00968730529879314,0.0112340736052841,0.00939194396883192,0.0106307246331949,0.00970827102065219,0.00927718739726235,0.0105635157096848,0.00991888482648706,0.0106731880428357,0.0105215086290562,0.010041706549204,0.0107233558752369
"rCtax",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013441660175,0.000288476361,0.000394070792,0.000395252473,0.00039441381675,0.000394881173,0.00039462779525,0.00039431602075,0.00039473548225,0.00039498725175,0.000395441239,0.0003952180645,0.00039519897475,0.0003953940195,0.00039512017725,0.00039468588275,0.0003952095175,0.000395010075,0.00039549872425,0.0003948237065,0.000395090235,0.00039537657375,0.00039524726175,0.0003954471145,0.0003952775815,0.00039591657475,0.00039615484725,0.0003959003455,0.00039633989375,0.0003953844185,0.00039554184825,0.00039561974975,0.00039560714975,0.00039550964375,0.00039517324875,0.00039458418975,0.00039571945675,0.000395029074,0.00039502268275,0.0003949481005,0.00039527741725,0.000395095257,0.0003952847535,0.0003947475905,0.00039518754775,0.00039520396625,0.000394984435,0.0003950843285,0.0003946752295,0.0003948505665,0.0003952016065,0.00039502890275,0.00039508435125,0.00039529032125,0.00039542410325,0.00039510306775,0.000394882942,0.00039565542025,0.00039497686375
"totEmiss",31767918.7073025,31907292.1030611,31878992.3955817,31809858.8785463,31915561.1086214,31893441.020877,31783972.8403787,31740575.9708622,31808855.3231278,31794768.3704419,31727572.3034223,31738109.7556551,31808216.0519535,31803014.5747688,31832453.4592521,31819224.8685938,31913188.7782194,31978318.6530635,31908014.1437792,31889878.8353205,32013212.8241502,31424219.1892318,30397443.0982598,29417450.3080451,28696174.8697927,27841294.5571796,26803236.3152955,25912656.5644187,25099678.5293286,24167274.0961113,23247075.4475764,22299444.7602395,21489923.8984741,20780154.5181043,19444234.3027,18027772.1463114,17045324.3798323,16100830.3552846,15307064.1736549,14518712.7415624,14013448.2901586,13426786.0827923,13097624.5843362,12889495.1999618,12771488.0489695,12530707.6895359,12275377.2242903,12244463.9270866,12252045.3346833,12217990.3310922,12236916.5561247,12234277.4769826,12231906.6084014,12178902.9756103,12157099.8075103,12154804.9650791,12213142.6583156,12159970.2699129,12160903.0356623,12182540.981854,12192602.7081902,12207775.7485994,12201671.4075706,12225444.788779,12236297.0402123,12217726.6699722,12178732.6058733,12175483.0672281,12148463.1933475,12164566.8228249,12160658.942187,12160408.5530392,12194772.9281021,12200332.873798,12188010.8711357,12164651.9347468,12168978.7808004,12196880.4402247,12164802.7932169,12199818.125595
