"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"gCap_share",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2122796752405,0.22151669010675,0.234386813101,0.25013046918475,0.2709228334045,0.294059388199,0.32872290657375,0.3641557487885,0.407425036529,0.45738337558075,0.50761342078025,0.55218329137425,0.5952862415205,0.636378744174,0.67443464882825,0.7141456830865,0.7450035885735,0.77671820648325,0.835274126042,0.896593630935,0.93388456318775,0.94216781795125,0.9464512435025,0.95294871500325,0.959023072423,0.96493182655175,0.9728504511945,0.98092970072725,0.98548644582225,0.99162252514475,0.99595181359675,0.9985654305345,0.999068984376,0.9992411977375,0.99929141073975,0.999428435194,0.99962577699925,0.99962661209,0.9996339716925,0.9998960257855,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"change_in_unem",NA,-0.00421700026999999,0.00167709833349999,0.0013838419315,-0.00191736517924999,0.00135496980299998,0.00124421781075001,0.00028242664375,-0.00182846435050001,0.000737631851250004,0.00250609236725,-0.00186000722825,-0.00348139907275,0.00134475949149999,0.0010078289605,0.00199949627775001,0.0168260219985,0.033636377028,0.00490286606299999,-0.00918274679775,-0.00897330391774999,0.000450215519499989,-0.00572660784574999,-0.00385074868325,-0.00217144300325001,-0.000315522464999995,-0.000475438253750002,-0.00146535513274999,-0.00277968405925001,0.00300172050150001,-0.00245257615400001,-0.0051379502085,-0.0016321514335,6.8249680000021e-06,-0.00308830912425001,0.00322800551675001,-0.00377121686824999,-0.00325570580075002,0.00433593353425002,-0.00218321134900001,-0.00155573562399999,-0.00191821630525001,0.000543531032749997,-0.00410076001649999,-0.00384557519175001,-0.00133973950649999,-0.005906499186,-0.005187780169,-0.0061722797485,0.0058490304365,0.00351308525375,0.000673911136250004,0.001614682812,0.002737632142,0.00203958451875,-0.00622659786550001,0.0031104484735,0.0016763924765,-0.00201189494,-0.00109581868475,0.00191541246224999,0.000165445904749997,0.000417428112500007,-0.0026370175475,0.000799891031749995,0.0031756238175,-0.00358166643725,-0.000418491399750004,0.00307675886825,-0.001822978665,0.002854103677,-0.002679601554,-0.000971048193,0.00246792793924999,-0.000316631883999996,8.51277440000048e-05,-0.000697688752000006,-0.0013213737225,-0.003157406027,0.006611706051
"anomaly_real",1.101336239195,1.124179147406,1.147123890026,1.170157384621,1.193289115273,1.216517887073,1.239839551746,1.263248445602,1.286755355932,1.310361911349,1.334060888422,1.357853629069,1.381746474773,1.405739619641,1.429830442971,1.454020273161,1.478309272025,1.502616233283,1.526946847872,1.55135680889,1.575857022413,1.600435747149,1.625074804675,1.64977119929,1.67452365296,1.69931253136,1.724126971135,1.748975803559,1.773865056947,1.798798426199,1.823776200077,1.848802235735,1.873885929796,1.899032893548,1.924231964946,1.949446679646,1.974683255432,1.999988490927,2.025389273835,2.050884478453,2.076484063034,2.102187866537,2.12799743635,2.153908631035,2.179927507035,2.206056367499,2.232291461927,2.258640532675,2.285105748316,2.31168688645,2.338379370321,2.365183969393,2.392105776803,2.419142738674,2.446294719649,2.473565321718,2.50095831322,2.528469567212,2.556099342909,2.583851572503,2.611725465687,2.639718025072,2.667831989721,2.69606733513,2.724427144978,2.752909699854,2.7815151052,2.810249359277,2.839107839183,2.868089614322,2.897200569628,2.926435474447,2.95579967376,2.985290664238,3.014908604706,3.044658276133,3.074536308947,3.104544837652,3.134684594967,3.164957751148
"anomaly_shiftingBL",0.0981675726513698,0.0981675726513698,0.0981675726513698,0.0981675726513698,0.0981675726513698,0.0981675726513698,0.0981675726513698,0.0981675726513698,0.0981675726513698,0.0985691303156997,0.0989688387527201,0.0993671142456898,0.0997705878284099,0.10017987061318,0.10059118697735,0.10100452534977,0.10141934632865,0.10175414621807,0.10201434647268,0.10227375374238,0.10255788327817,0.10285490669473,0.10314341985865,0.10341952021671,0.10368548081725,0.10392469515179,0.10412537356274,0.10430114148344,0.10446749130771,0.10463444623624,0.10480523874184,0.1049841445825,0.10518053253439,0.1053987812119,0.10562342341239,0.10581264986437,0.1059712599334,0.1061537300349,0.10639252452057,0.10668057770511,0.10701651094153,0.10739089728866,0.10779536371743,0.10821672168117,0.1086516260367,0.1090965522243,0.10954433718266,0.11000065867897,0.11046688426327,0.11094084741205,0.11141585294787,0.11189094670163,0.11237070824197,0.11285290397105,0.11333617207701,0.11382344300219,0.11431834677963,0.11481593181094,0.11531482585715,0.11581828462733,0.11632503283738,0.11683103005984,0.11733821382042,0.11784660100707,0.118358945448291,0.11887339750162,0.11938902974103,0.11991140476201,0.12043571438473,0.12095942393268,0.12148800340441,0.122016239371491,0.12254821366373,0.12308168828952,0.1236157310529,0.12415485354384,0.1246956877562,0.12523901563834,0.12578524189774,0.12633599292579
"real_wage_growth",NA,0.0106722572787816,0.0100984579820611,0.0113391653393111,0.0104555891764302,0.0100620239612537,0.0100982579361253,0.0107856659463388,0.0105902042390991,0.00983258045610858,0.0103641547676518,0.0108799522284753,0.0103043043008999,0.0102932959458897,0.010692575305743,0.0105597376232338,-0.00261173986885954,-0.00118684928010282,0.00966673471124957,0.0112046986344814,0.0107504808311683,0.00960245584530073,0.0113823343815027,0.0096610618152404,0.0102270014500356,0.0106925301117076,0.011014948319874,0.0111303546570645,0.0112270558609273,0.00990700382495202,0.0115634989695605,0.0111333011059818,0.00996875915324136,0.0106981421991605,0.0112075534967579,0.0102511806290619,0.0111477006444034,0.0108293698564179,0.00997823331877612,0.0119703705097489,0.0102562366678123,0.010233740465809,0.0107411476024615,0.0119379906760073,0.012512089793016,0.0117239431777671,0.0149729510916803,0.0139018090540823,0.0130628694421377,0.0102719937410145,0.0106269878469518,0.0108295201770121,0.00974011592454027,0.010977822897557,0.0104994657511066,0.0112205148887214,0.0096660340601693,0.0104388157543402,0.0113065231810876,0.0102964102962078,0.0105044101208331,0.0103863486886397,0.0104923069990861,0.0101615963705566,0.0100271194295678,0.0102530678951065,0.011474600640172,0.0102314787470978,0.0104390373841492,0.0110402596444299,0.00953294434893404,0.0112012361270868,0.00960732999994018,0.0102504461511597,0.0108360570658026,0.00957954621217971,0.0104656832910106,0.0103690111597565,0.010257566753783,0.00923686579887151
"rCtax",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024763489725,0.00039420734625,0.00039603822725,0.00039430126875,0.00039412693625,0.00039513305825,0.000394686069,0.0003947016315,0.0003950725255,0.000395274199,0.000395156247,0.00039526561625,0.000394797218,0.00039534617275,0.0003951235995,0.000394701061,0.00039502404675,0.00039500863475,0.00039493114925,0.0003956690035,0.00039484335625,0.000394949459,0.000395620092,0.00039533565225,0.0003951016435,0.0003950547715,0.000395842747,0.00039529153425,0.00039581968225,0.0003958440505,0.000396270561,0.00039615193525,0.00039539333025,0.00039580095575,0.0003956022395,0.000395280545,0.0003953217795,0.000395748468,0.00039547826125,0.00039451932425,0.00039553943725,0.00039518924325,0.0003951023525,0.000394922377,0.00039540231325,0.00039488073675,0.000395360407,0.00039472620225,0.0003953302945,0.00039550744525,0.00039486533825,0.00039502643675,0.0003952570985,0.00039501384525,0.000395403054,0.0003951578995,0.00039491018475,0.00039525397325,0.0003952851985,0.00039511489175,0.000394978787,0.00039513449275,0.000394680893,0.00039586118025
"totEmiss",31767918.7073025,31907292.1030611,31878992.3955817,31809858.8785463,31915561.1086214,31893441.020877,31783972.8403787,31740575.9708622,31808855.3231278,31794768.3704419,31727572.3034223,31738109.7556551,31808216.0519535,31803014.5747688,31832453.4592521,31819224.8685938,30988563.9937707,29643511.0703959,29113709.0928939,28991870.1147078,28736918.9728385,28102040.9234381,27429479.190541,26676561.2646756,25716372.2896548,24529161.7619514,23338377.3947929,22330712.1994953,21391356.3984815,20344536.3188859,19479234.4358086,18592571.1091307,17855575.3473479,17097611.1626354,15875721.7805964,14337151.5988594,13483084.9075873,13239913.1626334,12980886.3220443,12877614.1993414,12801415.1214276,12700511.6031491,12509015.2623497,12419568.4347341,12376870.7780955,12256664.3675276,12232873.9109039,12227757.7170971,12281613.8823008,12203408.3975456,12148265.1504488,12136835.386487,12115579.1249167,12059700.4941404,12029126.8687967,12096422.0562432,12079833.6091281,12056501.0072885,12067601.2509089,12082117.6809634,12044878.8997142,12030708.1422147,12009378.4442533,12015035.7628995,12016335.6327163,11981233.6724541,12016303.3636746,12029058.289486,11971198.7590588,11995067.3451039,11958030.7035563,11962134.5634191,11960013.0340424,11926455.9477991,11912815.8872614,11903103.8490604,11894577.840134,11898469.5811798,11931169.3075296,11878651.2325449
