"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"gCap_share",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.21290981138825,0.23101854488425,0.2607467659745,0.30850554355175,0.37023294496225,0.42210188874975,0.467013985214,0.51125767382825,0.55562439537,0.59282700758225,0.62619628180725,0.65754138965775,0.68972060987025,0.7451542540525,0.8086534962505,0.852933217519,0.88893254807575,0.919875674818,0.9481178662885,0.9732784770735,0.997699819043,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"change_in_unem",NA,0.00197465999775,-0.004935294861,0.00238073837925,-0.00251245071325,0.001161807899,0.00240448912899999,-0.000347910596249987,0.000443930330499998,-0.000614473709249996,0.000799467210000002,-0.00164109861025001,0.00170453356150001,0.000328417068999998,-0.0034041053765,0.00111186491675001,0.00250310568474998,-0.00129932865724999,-0.00166758710375001,0.002099033427,-0.00110561269999999,0.01572778912075,0.02258617313575,0.00437373994725,-0.00864935742225,-0.0048212967785,-0.001752297572,0.000897178368999996,-0.007137053156,-0.00379678245925,0.00236287931675,-0.00102436073075,-9.51024540000039e-05,-0.00210808548624999,0.00210316278375,0.000553749169999992,-0.002500534125,-0.0031590504605,0.000213600965499994,-0.000534747572750002,-0.00351965822474999,-0.00798460503025,-0.0188405461595,-0.0054434339395,0.00529578328175,0.0062001916985,0.0054866500655,-0.00244125244874999,0.00515135904724999,0.00358939268200001,-0.000616720099000004,-0.00260184152725,6.38244282500089e-05,0.0016639491055,-0.000150392205500005,-0.0039273558615,-0.000649550297500003,0.00412069160675001,-0.00099860265125,-0.000344492292250004,0.00361789308674999,-0.000171254842750004,-0.00258978837099999,-0.00102185996875,-0.000105306129000005,-6.03352632499998e-05,0.00120309540275,-0.002503856842,0.00233051973725,0.00174310528624999,-0.000696259500000004,-0.000240876157499986,-0.002874313536,0.0026128912005,0.0012544677305,-0.00377480938025,0.003355744639,-0.00202680465800001,0.00115065456250001,0.000205758808000001
"anomaly_real",1.101365151488,1.124207872584,1.147142490626,1.170181826263,1.193308981547,1.216536594888,1.23985872844,1.263274189658,1.286787099549,1.31039706567,1.334102303842,1.35790473974,1.381808240162,1.405804523416,1.429905621791,1.454108610216,1.478410605183,1.502810373552,1.527313526399,1.551921001481,1.576626422089,1.601433015072,1.626266174073,1.651129368457,1.676043096661,1.700994802735,1.725965251627,1.750963986446,1.775998857621,1.801085240997,1.826214996207,1.851389116771,1.876619994566,1.901914432818,1.92726218488,1.952621052192,1.978001538813,2.003426839694,2.028913242351,2.054458943082,2.08007843078,2.10577784704,2.131572736369,2.157493903267,2.183527251605,2.209671640117,2.235924060562,2.262289485612,2.288770335664,2.315362489649,2.342067055604,2.368890037179,2.395830573848,2.422886795326,2.450061866206,2.477355145698,2.504772005332,2.532307988873,2.559962946353,2.587739354117,2.615636217714,2.643651348501,2.671788466465,2.700050000032,2.728435468112,2.756944262427,2.785577033984,2.814336783863,2.843223579987,2.872235381292,2.901373231173,2.930637825633,2.960030802752,2.98955389206,3.019203821808,3.048983013431,3.078894624976,3.108933873468,3.139105120044,3.169407095943
"anomaly_shiftingBL",0.09817799889969,0.09817799889969,0.09817799889969,0.09817799889969,0.09817799889969,0.09817799889969,0.09817799889969,0.09817799889969,0.09817799889969,0.0985824804128099,0.0989864241236098,0.0993914171499499,0.0998018111077499,0.10020863529138,0.10062301603279,0.10104282594165,0.10146312779087,0.10188179358334,0.10230430495606,0.10273172016524,0.10315670808131,0.1035815067322,0.10393186611419,0.10421141445486,0.10445778381279,0.10467235156865,0.10484298585406,0.10498803574205,0.10512661535359,0.10528115669037,0.10544674226726,0.10561965778613,0.1058104376162,0.10602500636325,0.10624873146478,0.10643337152829,0.10658722157308,0.10674204093228,0.10691996627742,0.10711844330676,0.107347469231,0.10761008512974,0.10791610485686,0.10828908404769,0.1087034030082,0.10914199485354,0.10959302146688,0.11005525288752,0.11052698140012,0.11100055534627,0.11147404821424,0.11195304914087,0.11243743871207,0.11292389814582,0.11341444451978,0.11390780069056,0.11440839395551,0.11491120810413,0.115414197580749,0.11591937820939,0.11642572968117,0.11693042722372,0.11743685057345,0.117947775646869,0.11846222111977,0.11897879594449,0.1194973456224,0.12002035539546,0.12054745436268,0.12107548116301,0.121604449003229,0.122134872925,0.12266813954181,0.12320559488288,0.12374324298287,0.12428255381224,0.12482678094717,0.12537066747907,0.12591737253749,0.12646576280151
"real_wage_growth",NA,0.0105881720460979,0.0114487253555136,0.009644253692074,0.0113320857485764,0.0102901713010062,0.0103504521507631,0.0109046287675163,0.0107059840936696,0.0108425581366978,0.0107325525271975,0.0106401656221509,0.0103163636495065,0.010761446173269,0.0105529040230341,0.0111701398571298,0.0107188743070252,0.0112127837872755,0.0109753399690073,0.0103534637272189,0.010822868327804,-0.00195164167909323,-0.000600073711427673,0.00853971538107223,0.0110468093338922,0.0098489214555959,0.0101928849794082,0.0104779274198277,0.0114089260742223,0.0101844562887632,0.0100289380634206,0.0113763585918472,0.0104804767272739,0.0102273501624655,0.010070410116273,0.0109568706445935,0.0107462489908641,0.0107149299599052,0.010504088933937,0.0110828156542946,0.0121883598902561,0.0162743861835057,0.02155639783776,0.0137192836398949,0.0105573080614703,0.0100253232435612,0.0104401751147314,0.0103894240973939,0.00974861243191283,0.0101478744409775,0.0105394571331969,0.00972371808626971,0.00975861180872095,0.0103512515992401,0.0103972347511267,0.011483954232042,0.00985194157648439,0.010593188538804,0.0110335355358064,0.010084283717362,0.010372503110736,0.0106054056349185,0.0105318223169941,0.00975908477378296,0.00988994525577813,0.01025185144206,0.0100831017618805,0.0102184214991239,0.0100109759148637,0.0105753862181299,0.0102599537955321,0.0100019077150881,0.010232312100471,0.00985618272778699,0.0108208517893691,0.0111090018728472,0.00974262518822533,0.0113455533437121,0.00968356793600256,0.0107793702403642
"rCtax",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024780520375,0.00039330060825,0.000395519557,0.0003944202745,0.0003946738875,0.0003950374755,0.0003954211305,0.000394545132,0.00039475548925,0.0003952053885,0.00039501636175,0.00039509537525,0.000394854409,0.000395313196,0.00039538732475,0.00039480158175,0.00039489645775,0.0003952993195,0.00039530205025,0.0003957245305,0.000397045106,0.00039722298975,0.00039542762475,0.000395728659,0.00039575439525,0.00039556223,0.00039458248275,0.00039568408525,0.00039545048175,0.00039529404275,0.00039485079625,0.00039496312725,0.00039537743825,0.00039505716675,0.00039493554525,0.00039496221425,0.00039569957875,0.000394947245,0.0003949115295,0.00039539985175,0.0003949866285,0.000394868296,0.00039490311725,0.00039517060825,0.00039519779275,0.0003952179165,0.0003948562325,0.0003954231735,0.0003954073655,0.00039502396425,0.0003951755815,0.0003948216475,0.00039533839425,0.0003954121985,0.00039475560625,0.000395342757,0.00039475216825,0.0003948826385,0.0003952212175
"totEmiss",31889560.5766919,31794887.3082961,31962818.5378719,31923264.4872539,32042823.4332604,32042721.4989682,32003783.8224848,32037633.5559296,32038553.7336292,32077788.3768489,32017308.2464724,32100495.3120894,32055186.2914586,32024873.9925792,32187487.9113402,32167758.8063584,32121648.3118145,32166152.221049,32245745.0480305,32160376.9628511,32202266.9958258,31352564.5160297,30146467.3879889,29261145.508622,28354821.3696838,26994382.2963085,25765233.6271292,24636839.359847,23772622.4382754,22781691.6435005,21803987.3402016,21033695.0209964,20262763.2247253,19538442.463361,18165382.080796,16617632.0028027,15520412.7288734,14716422.6552791,13982305.1555032,13318662.0639943,12790399.3280967,12409212.5862573,12588938.3324373,12656873.8670475,12597498.2142566,12527619.7254581,12474449.3735434,12504896.1839269,12441931.203557,12400044.732231,12374872.6328247,12407638.7895984,12400741.159026,12382588.1964939,12397439.2423695,12444081.929032,12467557.6275581,12420559.3125947,12425774.3459512,12438863.6967199,12385390.225977,12382239.985919,12401795.9670395,12410415.6567369,12401193.6346658,12399503.8835288,12403105.3637275,12437483.4058256,12419990.397644,12400730.677339,12395020.7070744,12399670.5151367,12415948.6272102,12384958.854543,12370568.2679139,12406922.3265109,12364536.0403759,12365973.476393,12359645.1224873,12352175.5303323
