"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"gCap_share",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20926451127925,0.21880599008175,0.23243395544475,0.24518512460825,0.26461173471325,0.28825897589575,0.32086772023075,0.35488431215775,0.39700582474825,0.44849054271525,0.49800542242825,0.54037572251225,0.582053485753,0.62208678733325,0.65803945185225,0.69683542607,0.7275781630555,0.759330895344,0.81711276792175,0.87832556449225,0.9168470416745,0.934463209027,0.94572551886325,0.95042288880525,0.95491018333875,0.96157915875075,0.971048554562,0.98007392293325,0.986411006047,0.99305613770525,0.9963639375145,0.9978178826105,0.99850501307,0.9990168014795,0.99947146005625,0.99947909104675,0.99946006919125,0.99946374971775,0.99946267874475,0.99992954464325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"change_in_unem",NA,-0.00421700026999999,0.00167709833349999,0.0013838419315,-0.00191736517924999,0.00135496980299998,0.00124421781075001,0.00028242664375,-0.00182846435050001,0.000737631851250004,0.00250609236725,-0.00186000722825,-0.00348139907275,0.00134475949149999,0.0010078289605,0.00199949627775001,0.006004868111,0.01734098889375,0.01302734494,0.0030857094295,-0.01265820358875,-0.00167875046325,-0.000806756124749994,-0.004937047052,-0.002041453474,-0.00313338481625,0.00079531244275001,0.00316229901699999,-0.00320968862025001,0.000401726670250013,0.00115624632774999,-0.00119075918875,-0.00271778922075,-0.00279649785725,0.00451086038375001,-0.00323101659700001,-0.00245868314,0.00157674169500001,0.000120588980249997,-0.00283771865925,-0.0010608929815,0.00254693701150001,-0.00486683753275,-0.00243642438900001,-0.000866284041000004,-0.00641772671425,-0.00685032895224999,-0.00485108863350001,0.00219823013925,0.00126425734525,0.00364227061475,-0.000261076190249995,0.00250497395625,0.00225802203999999,0.000833384269500005,-0.00257392027275,-0.000821282699499999,0.0021784294835,-9.33147950000005e-05,0.0003285318165,0.001786042163,-0.000760047661249999,-0.00191153169075,0.00233079938750001,-3.89767342500041e-05,-0.00063043775124999,0.000249005435249999,-0.00127587855650001,0.000560033050999997,0.000462389583000003,0.000742054185250002,-0.000308560675,0.00123517340274999,-0.00276297076725,0.0018311322345,-0.00312209835174999,0.0010363661555,0.00105938415949999,-0.000198019352999998,-0.000932166871499995
"anomaly_real",1.101336239195,1.124179147406,1.147123890026,1.170157384621,1.193289115273,1.216517887073,1.239839551746,1.263248445602,1.286755355932,1.310361911349,1.334060888422,1.357853629069,1.381746474773,1.405739619641,1.429830442971,1.454020273161,1.478309999886,1.502660448816,1.527057893389,1.551501466235,1.576025416608,1.600639365433,1.625314424683,1.65004143858,1.674829724469,1.699658047727,1.724513046168,1.74939547441,1.774311768327,1.799272269596,1.824276492432,1.849329388633,1.874430050745,1.899597584212,1.924815537959,1.95004813825,1.975306447964,2.000626310186,2.026021719675,2.051518437355,2.07711608291,2.102820077901,2.128629831621,2.154541446359,2.180559169626,2.206680666891,2.232912153906,2.259261424519,2.285724626979,2.312301187225,2.338990642996,2.365792438586,2.392711623233,2.419744857722,2.44689497101,2.474165197216,2.501554346461,2.529064465963,2.556692193293,2.584441211113,2.612311444696,2.640302391037,2.668417514918,2.696655378101,2.725015700846,2.753498544007,2.782105130173,2.810836711501,2.839693170477,2.868675920058,2.897784310986,2.927020932793,2.956385019765,2.985876780461,3.015497000823,3.045245750072,3.075125476201,3.105134991467,3.135273924426,3.165544560629
"anomaly_shiftingBL",0.0981675726513698,0.0981675726513698,0.0981675726513698,0.0981675726513698,0.0981675726513698,0.0981675726513698,0.0981675726513698,0.0981675726513698,0.0981675726513698,0.0985691303156997,0.0989688387527201,0.0993671142456898,0.0997705878284099,0.10017987061318,0.10059118697735,0.10100452534977,0.10142007418965,0.10179836175107,0.10212522458165,0.10240809594259,0.10269177016129,0.10299542614483,0.10329022975558,0.10356418112524,0.10383059894966,0.10407338284845,0.10427955707603,0.10445440885832,0.10461164900145,0.1047694533176,0.10493248165968,0.10510580908032,0.1052881936914,0.10549743373907,0.10571495712122,0.10589824145456,0.10605650982498,0.10623288113209,0.10644576564573,0.10671653545431,0.1070376950394,0.10740256925124,0.10780109531383,0.1082190740227,0.10865083348974,0.1090879415627,0.10953264167596,0.10999105262859,0.11045778341174,0.11092918306588,0.11140330562984,0.11187841100749,0.11235860475242,0.11284012808062,0.11332426801963,0.11381411822028,0.1143080590341,0.11480682598836,0.115306192402859,0.11580860842564,0.11631379913734,0.11682049555618,0.11733139819994,0.11784473200268,0.118359275066759,0.11887459674986,0.11939163156267,0.11991127414101,0.12043303114178,0.12095768838259,0.12148410916847,0.1220143023019,0.122547090304969,0.12308174082367,0.12361843744477,0.12415678526075,0.124698728726139,0.12524266754092,0.12578738069624,0.126334706126789
"real_wage_growth",NA,0.0106722572787816,0.0100984579820611,0.0113391653393111,0.0104555891764302,0.0100620239612537,0.0100982579361253,0.0107856659463388,0.0105902042390991,0.00983258045610858,0.0103641547676518,0.0108799522284753,0.0103043043008999,0.0102932959458897,0.010692575305743,0.0105597376232338,0.00390952151446444,0.000680081747478134,0.0029635240254906,0.00918094192076979,0.0118476406924675,0.00966266337258892,0.0111733768133455,0.0115124902406962,0.0103759756176505,0.0106897993721857,0.0104578723429354,0.010509504854207,0.0113992906555642,0.00989582153753465,0.0103611712038172,0.0108513445066778,0.010471456464449,0.0104780622137046,0.0101952627166024,0.0113088074973255,0.0106177969779992,0.0102992083291193,0.0119170988186694,0.0103473761509094,0.0117241886221418,0.0100257796409136,0.0117147497981938,0.0119380699539733,0.0123097418832667,0.0145849824303679,0.0152051417033472,0.0135354171599105,0.0120177412556941,0.0109162161892753,0.0107581225618474,0.0113089252374055,0.00974211430112648,0.0107322840672486,0.010207361739986,0.0104371718623741,0.0106004616550717,0.010014664120497,0.0108109478169516,0.01015040282846,0.0105157805450533,0.0110930459563852,0.0102497099504724,0.0104155437203233,0.0102522210050342,0.0105214006095644,0.0097819971295543,0.0105130506992259,0.010256538611934,0.0100444915450379,0.0104416151873981,0.00995025638150127,0.0101804874840916,0.0105751858459437,0.00997865003163634,0.0110037700917982,0.00956500651496373,0.0101114421572057,0.0102227271912079,0.010262860274636
"rCtax",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134180683,0.00028792329775,0.00039344774925,0.0003955047565,0.00039406508775,0.000394903368,0.00039496085925,0.00039492561925,0.0003948780355,0.0003946224865,0.0003950857655,0.00039540948,0.0003950056895,0.00039528682425,0.00039529716475,0.000395313805,0.0003948721155,0.0003948350595,0.0003958426905,0.000394972671,0.00039495098275,0.0003952143165,0.000395727393,0.0003948222155,0.00039547954975,0.000395600853,0.00039479079525,0.00039573424725,0.0003960032675,0.00039603996625,0.00039642323175,0.00039554221025,0.00039582197725,0.000395507008,0.0003959382075,0.000395385228,0.00039531703525,0.00039528673925,0.00039529324275,0.0003949168305,0.00039512142425,0.00039533269225,0.00039516286375,0.000395226441,0.00039534666675,0.00039518078325,0.000394794181,0.00039546846475,0.000394974101,0.0003950580065,0.00039501314525,0.00039502649975,0.00039526212675,0.0003950079365,0.00039524312,0.00039501648825,0.00039529514775,0.00039477631275,0.0003952499785,0.0003949152415,0.0003950653025,0.000395240109,0.00039503980125,0.00039504129325
"totEmiss",31767918.7073025,31907292.1030611,31878992.3955817,31809858.8785463,31915561.1086214,31893441.020877,31783972.8403787,31740575.9708622,31808855.3231278,31794768.3704419,31727572.3034223,31738109.7556551,31808216.0519535,31803014.5747688,31832453.4592521,31819224.8685938,31420375.6295833,30628057.9947475,29817244.1414712,29305679.7971862,29195393.3869068,28667542.2628484,27909385.4179531,27195876.0258864,26309430.805222,25158748.0993984,23955644.0168762,22793586.8321215,21844626.4936597,20848669.8279846,19934916.1377772,18970170.7941838,18260792.4674063,17587770.2555123,16146364.147472,14757212.7380982,13846808.0506359,13308197.8976888,12985795.6597064,12902626.8539015,12805289.423535,12648428.8670287,12551135.5218326,12434694.7575563,12286200.5311357,12222693.6783551,12245705.7837617,12282235.6334157,12236448.480668,12201276.1623496,12142112.4437211,12132201.2833151,12092908.6746425,12075823.6731369,12068267.8633149,12090393.8822728,12111710.9416068,12093701.2271853,12089605.400447,12090686.2437673,12087470.7690248,12094606.9140619,12121544.3946959,12090304.079212,12077725.0154804,12066774.0985964,12051204.1219222,12047309.5442386,12046438.1376649,12039294.6941766,12034986.0778277,12051617.2218479,12023977.9653811,12047406.2069826,12001495.146177,12030360.2295921,12019627.4433904,11994530.3602822,11980515.7041212,11966153.9050706
