"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"gCap_share",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.199937940848,0.2005709429155,0.20205599776175,0.2051472428015,0.21079671088175,0.21742491772475,0.22797456992775,0.2428003991495,0.2615062945835,0.281481524319,0.303949679959,0.32924779053625,0.357261670048,0.38892310601075,0.41672044417125,0.446035972163,0.498036976534,0.556789988876,0.5984598001225,0.6310052116075,0.6652720303745,0.69139780054575,0.71057120886575,0.73287783627375,0.760434139115,0.79661880308375,0.82369855867125,0.86285249721725,0.89995384910275,0.927874410086,0.9490140750955,0.965453688082,0.9779758661815,0.98565288915975,0.98952740352025,0.99100346578525,0.99499277275775,0.99863977357625,0.9999789724295,0.999991324045,0.99999986796225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"change_in_unem",NA,-0.00421700026999999,0.00167709833349999,0.0013838419315,-0.00191736517924999,0.00135496980299998,0.00124421781075001,0.00028242664375,-0.00182846435050001,0.000737631851250004,0.00250609236725,-0.00186000722825,-0.00348139907275,0.00134475949149999,0.0010078289605,0.00199949627775001,0.000550425315999997,0.00436591899324999,0.00212503877275001,0.00285437571674999,-0.00091848830449999,0.0036177626515,-0.00149729553000001,0.00131301311075001,0.0018104927995,0.000402275048999992,0.00200316142199999,0.000405578789500011,0.00140821942024999,-0.000440522114499992,-0.000401975358000004,0.000982522959999996,0.00168418039200001,-0.001569802139,0.00262319870225,-0.00129527560525,0.000966681121250007,-0.000181931931500012,-0.000258620671249987,0.000296570839249985,-0.00293495384049999,-0.000412109086250001,-0.00327274758,-0.00106499735925,-0.002117068207,0.00193546940975001,-0.0014563574995,-0.00530675009075,0.00222329076200001,0.00240551274525,-0.0051335694205,-0.00405550273475,-0.0038855935095,-0.00171833482825,-0.00621281350475,-0.00158687790000001,-0.00414507073925,0.00109226848125,0.00305869920425,0.00251358501325,-0.00159902457075,0.00321978197175,0.0014923441365,0.0013143900105,-0.0010999494215,-0.000684055971750003,0.00107373943675,0.0022515297065,-0.00318335245,-0.000224079593500001,0.000688656789999999,0.00114411647,-0.000969753799750006,-0.00117401307175,0.00306794485174999,-0.001735582396,-0.00121367947475,0.00109875597425,0.00200634292025,0.0014018388105
"anomaly_real",1.101336239195,1.124179147406,1.147123890026,1.170157384621,1.193289115273,1.216517887073,1.239839551746,1.263248445602,1.286755355932,1.310361911349,1.334060888422,1.357853629069,1.381746474773,1.405739619641,1.429830442971,1.454020273161,1.478313080301,1.502697104259,1.527176292784,1.551744588218,1.576411170486,1.601176399886,1.626026663023,1.650969066043,1.675994898865,1.701100714192,1.726284162695,1.751534568459,1.77685509318,1.802237783753,1.827687182107,1.853198804395,1.878762869413,1.904392532112,1.930081922947,1.955789071881,1.981525623572,2.007309410665,2.033154815291,2.059058433435,2.085031398304,2.111086346008,2.137219080852,2.163422636102,2.189692652057,2.216032113683,2.242427835252,2.268883255477,2.295417152601,2.322037772829,2.348747093652,2.37556282292,2.4024881095,2.429527635484,2.456686130316,2.48396228275,2.511354872686,2.538867688349,2.566500546154,2.594250647933,2.622120625079,2.650112486508,2.678226270782,2.706460994231,2.734820288621,2.763303622126,2.79191258094,2.82064579585,2.84950398943,2.878491042491,2.907605685172,2.936845909923,2.966212733404,2.995709131342,3.025334421847,3.055085784228,3.084967944336,3.114980349396,3.145123426467,3.175395830981
"anomaly_shiftingBL",0.0981675726513698,0.0981675726513698,0.0981675726513698,0.0981675726513698,0.0981675726513698,0.0981675726513698,0.0981675726513698,0.0981675726513698,0.0981675726513698,0.0985691303156997,0.0989688387527201,0.0993671142456898,0.0997705878284099,0.10017987061318,0.10059118697735,0.10100452534977,0.10142315460465,0.10183501719407,0.1022429154812,0.1026421710907,0.10304243741929,0.10344619997933,0.10383952180222,0.10422892389996,0.10460842865176,0.10497534723877,0.10532947478938,0.10566286574703,0.10598131171725,0.10628201228473,0.10657293473837,0.10685367265893,0.1071170392473,0.10737881437198,0.10763737024659,0.10785102466394,0.10803245829594,0.10821002546785,0.10840418713917,0.10861276779211,0.10884397100446,0.10910803324776,0.10939678602348,0.10969620342718,0.10999506181068,0.11029309093128,0.11057666413248,0.11084898954755,0.11113165391979,0.11143523839642,0.11175989572334,0.11211942492638,0.11251264045268,0.1129363546408,0.11338795653594,0.1138583376071,0.114339152780331,0.1148296885714,0.11532678603782,0.11582471963035,0.11632466575384,0.11682827809726,0.11733501895027,0.11784318948306,0.11835570767598,0.11887164735162,0.11939164172501,0.1199135894591,0.12043713205421,0.12096571416287,0.121497665099639,0.12202974157436,0.12256220048214,0.12309801212598,0.1236362834313,0.12417341525384,0.12471355041598,0.125256375342991,0.125801638644419,0.12634745432602
"real_wage_growth",NA,0.0106722572787816,0.0100984579820611,0.0113391653393111,0.0104555891764302,0.0100620239612537,0.0100982579361253,0.0107856659463388,0.0105902042390991,0.00983258045610858,0.0103641547676518,0.0108799522284753,0.0103043043008999,0.0102932959458897,0.010692575305743,0.0105597376232338,0.0090433475336742,0.00957699832918713,0.00947341931659462,0.00960600789293919,0.00901543843640007,0.00891137368705475,0.0098585817585406,0.00866833567791003,0.00968775144516454,0.00980849982891163,0.00923454271718049,0.0102993331200305,0.00938575775780803,0.0102781820407418,0.00975856535889741,0.00896262152636118,0.00935180711197581,0.00989236844759622,0.00877707044554632,0.0104774991824654,0.00926679749487103,0.010088044635121,0.009829172117509,0.00993988518045952,0.0107214434329639,0.010324535660823,0.010998040978474,0.0103879921461163,0.0102208419788805,0.0103257714601117,0.0105248302402265,0.0109348319241305,0.00932811423267421,0.0102605688569299,0.012558464363984,0.0114809583895619,0.0137056353756961,0.0133854012336332,0.012513521701405,0.0129313785469403,0.0141147505416519,0.0119180775233547,0.0102763247958835,0.0112504246049558,0.0107966081963917,0.0103275215325493,0.0102352118871829,0.0103248197704313,0.0104499886014373,0.0102969621333606,0.0103285688323584,0.0105333120597146,0.0111786078209912,0.0104778264510343,0.0103118073695541,0.0106501728677457,0.0102577539916138,0.010153188087755,0.0098824856272155,0.0113870469767847,0.0102235791781904,0.0104464230205432,0.010497989042431,0.0107528341919176
"rCtax",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.085913775e-05,4.639468e-05,6.182211075e-05,7.733132825e-05,9.260661075e-05,0.0001083054505,0.0001235912375,0.00013907585925,0.00015460359625,0.000170111003,0.000185466687,0.000201026256,0.00021640445275,0.0002317622715,0.000247275377,0.00026262085425,0.00027814417075,0.00029371953275,0.000309251443,0.000324643472,0.0003401001465,0.00035553972575,0.00037095183775,0.000386478559,0.00039489082625,0.0003952030005,0.00039478218125,0.00039513251625,0.000394846728,0.0003956468395,0.0003950683445,0.0003946163335,0.000395543958,0.00039564894175,0.000395307311,0.000395647562,0.00039611744175,0.00039634000075,0.00039506859725,0.00039624307275,0.000396044053,0.000395799172,0.00039513778375,0.0003952325235,0.00039501294625,0.00039563803175,0.000395174058,0.00039537649575,0.00039496429675,0.00039480996525,0.000395279923,0.000395535923,0.00039478066125,0.00039503100325,0.000395049217,0.00039526596425,0.000395068397,0.000395157676,0.000395415895,0.00039505228525,0.0003948140355,0.00039513654625,0.00039550816525,0.000395322625
"totEmiss",31767918.7073025,31907292.1030611,31878992.3955817,31809858.8785463,31915561.1086214,31893441.020877,31783972.8403787,31740575.9708622,31808855.3231278,31794768.3704419,31727572.3034223,31738109.7556551,31808216.0519535,31803014.5747688,31832453.4592521,31819224.8685938,31828298.3256475,31692052.1599107,31612644.5511967,31463734.6162168,31472260.0582041,31230865.4836223,31101668.0203531,30821911.0576984,30495625.9359276,30064286.4083077,29541239.9663975,28992479.1912499,28398419.9487783,27758589.3983347,27088917.5627621,26295890.6545442,25543034.4634632,24891743.010547,23663783.6136953,22273600.263284,21261355.3013547,20466571.9720477,19628400.5471957,18967271.1837062,18473576.3515722,17915345.1790714,17376258.5174374,16559748.8515846,15976082.0573608,15049839.0114066,14186737.569031,13594465.1968527,13048297.5336676,12643617.8779823,12403026.3355309,12296901.9677162,12245880.2179312,12222089.5039672,12254506.4296062,12195565.2554814,12214147.4608489,12206782.0442987,12183921.2155449,12147310.2332244,12170143.764877,12150771.8731861,12138315.2346591,12115750.2985387,12123489.0369615,12146689.3282584,12138178.7101005,12113479.4733228,12157046.0206874,12174164.2507154,12157458.2330373,12137027.3320893,12137936.9101369,12136094.0561337,12086247.1774501,12093259.5651742,12098349.8490341,12081978.3838085,12041885.3525038,12017209.8297132
