"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"gCap_share",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20120386794025,0.2053680550515,0.214498414046,0.22567186690075,0.238822721082,0.25460776843075,0.27045046974375,0.28702063476625,0.3083884666435,0.33475849717175,0.36888742748725,0.4077197999335,0.4531187643995,0.50592243499525,0.55812695266375,0.60375922242125,0.647229711326,0.68915683197375,0.72579859480975,0.76111205808675,0.78457024390675,0.80974997673825,0.85493275278775,0.90395135615225,0.93377568411275,0.954123534146,0.9685502557965,0.97624090728775,0.982599408577,0.98805382175875,0.9925553104545,0.99495477171725,0.99686228129325,0.99823674510725,0.99973095379225,0.999939585754,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"change_in_unem",NA,0.0013966791165,-0.000677511714000004,-0.000915521803499991,0.00180089036374999,0.00103981977675001,-0.00345454016750001,0.00326319103625,-0.0001802510925,-0.00194121285325,-0.000713061098500001,0.00528075500325,0.00553116327775,0.00102013060625002,-0.000854331050500007,0.00618249117825,0.000934495030750007,-0.00149256431975001,0.0049896652725,-0.000553173574750002,0.00365341950075,-0.000409829101749998,0.000519901763,0.0019407192705,-0.000694504731750006,-0.00301680087674999,-0.00230022894025,-0.000985687898999998,0.000446857818750007,-0.00623421461100002,0.00217180887950001,-0.000859556878500006,0.00111259786025,0.00327857327425,-0.00840037618825,0.00124994249099999,0.00102775863024999,0.00101306482075,-0.005193078155,-0.000733311034999989,-0.00225694055275001,-0.00328645257049999,-0.00610329033425001,-0.0012804711605,-0.006608797492,0.00396308757849999,-0.00243113041875,0.000713752673250002,-0.000448927410000008,0.00484938639625,-0.000413392127999998,0.00162091197075,-0.000728931206749994,0.005196783831,-0.005665813698,0.00175109991424999,0.000173084250250005,0.00205841871975,-0.00330860659125,0.00314557683475,0.000723579155749998,-0.00214198379375,-0.00270756889425001,0.00337062193325,0.000720719819249996,-0.000864094063999996,-0.002396861654,0.00213798016799999,0.00341050668350001,-0.00477017815075001,-0.000739331554500004,0.00382568342925,-9.08294097499984e-05,-0.00186538514975,-0.00100407658774999,0.00156616836625,-0.000221763991499993,-0.00229650605450001,0.00182679178600001,0.00124559798224999
"anomaly_real",1.101436911155,1.124298333991,1.147254491148,1.170309391253,1.19346039098,1.21670615601,1.240044554851,1.263485049823,1.287017684568,1.3106471559,1.334380218865,1.35821050099,1.382121448126,1.406117078701,1.430200714744,1.454367758959,1.478601056404,1.502910848427,1.527297516812,1.551748711315,1.576270261028,1.600853939971,1.625500141165,1.650190697511,1.674920711613,1.69968536986,1.724477377346,1.749289065345,1.774141524069,1.799029934211,1.82396794869,1.848950014913,1.8739887952,1.899096459749,1.924261824875,1.949471529346,1.974723487621,2.000041912072,2.025443101401,2.050935663049,2.076528452234,2.102226212127,2.128030858904,2.153952247214,2.179982695683,2.206128457306,2.232387238806,2.258757719725,2.285242672941,2.311840483823,2.33855136709,2.365378371295,2.392320849081,2.419381269742,2.446555823587,2.473854702019,2.501270685847,2.528805786343,2.556461128434,2.584239425983,2.612138983927,2.640159438858,2.668304473394,2.696574390573,2.724964244885,2.75347759132,2.782116521715,2.810880254024,2.839768548117,2.868780684497,2.897920014566,2.927188259291,2.956579000316,2.986100415916,3.015751256225,3.045533490598,3.075444467678,3.105486220667,3.1356602442,3.165964673834
"anomaly_shiftingBL",0.0982635657534801,0.0982635657534801,0.0982635657534801,0.0982635657534801,0.0982635657534801,0.0982635657534801,0.0982635657534801,0.0982635657534801,0.0982635657534801,0.098667344931,0.09907894759424,0.09949174624587,0.0998875747219603,0.10027039258006,0.10064716936636,0.10101564367367,0.10136023077243,0.10169301064007,0.1020200920078,0.10233194676095,0.10263609404041,0.10292769834249,0.10320888483235,0.10346495189397,0.1036933606,0.10389468919713,0.10406793483867,0.1042116700464,0.10435334889445,0.10449533538111,0.10465202963259,0.10481915471315,0.10500621442683,0.10522358105479,0.10545543076016,0.1056811953618,0.1058952187991,0.1061228527869,0.10638203304979,0.10667790724175,0.1070123396677,0.1073827559746,0.10778325658018,0.108215415088949,0.108663603505189,0.109125512505829,0.10959492814044,0.11006684931711,0.11054208297344,0.11101824816489,0.11149454344008,0.11197379189345,0.11245548355705,0.11294120636385,0.11342683077173,0.11392156868067,0.11441822184809,0.114916632523819,0.11541763367086,0.11592332494269,0.11643138642572,0.11694034796878,0.11745337193229,0.11797038210729,0.11848569527814,0.119001838856,0.11952128108327,0.12004287398404,0.1205657129417,0.12108858502021,0.12161449572538,0.122145255489879,0.12267371602262,0.123206829888809,0.12374398153039,0.12428592888877,0.124829233114579,0.12537478493173,0.125923712483059,0.12647362893517
"real_wage_growth",NA,0.0104131792570419,0.0107917072339918,0.0102584135010084,0.0103213264274222,0.0110469592566513,0.0111679896345143,0.0101253507901686,0.0106841566361604,0.0107528892164477,0.00968955288026274,0.00753190490829114,0.00787118808092369,0.00844962186404974,0.00809584827818566,0.00753534710437131,0.00885426616167329,0.00889191967318781,0.00774725625604189,0.00931951827610855,0.00806544575035906,0.00898274452960934,0.00841041270347853,0.00955889234231977,0.0109701511909439,0.0106440209687846,0.0105827268969321,0.0103903531833329,0.0102329055383419,0.0113821279799944,0.00965998505899934,0.0111994379164528,0.0107089392512922,0.0104809719161927,0.0126192620852741,0.00946735668195253,0.0110270528132157,0.010955624996092,0.0112942164350047,0.0119684500458843,0.0125959396870035,0.012594857597293,0.0142655623843868,0.0124570889271078,0.0145202452236239,0.0115827640842661,0.0123294046616249,0.011573002994544,0.0103714025839534,0.0101618994510944,0.0107008396611854,0.00989811962040155,0.0106229479061231,0.00988295910812287,0.0118682429781323,0.00904965537291846,0.0109128719457994,0.0099888987633836,0.0105096363592425,0.00936902747740187,0.0107500514175112,0.0105778291092891,0.0105851005726865,0.00975476240305762,0.0108849531207238,0.0101640616835459,0.010151312006305,0.00979861650349956,0.00993996811271081,0.0106954508871981,0.00996100345136908,0.00883442559746883,0.0111325282680328,0.00989798368338257,0.0105916317766448,0.0102309596556711,0.0107613515451412,0.00994043615030016,0.00986027458074057,0.00978948629287046
"rCtax",0,0,0,0,0,0,0,0,0,0,0,4.2439778e-05,7.33978875e-05,0.00010418711225,0.00013498697225,0.0001661801025,0.00019681033375,0.00022761070275,0.0002587551375,0.0002894035305,0.0003206049645,0.0003511153535,0.00038213422225,0.00039514720875,0.00039530693975,0.0003949797935,0.00039493098925,0.00039487990525,0.00039537304375,0.0003946327645,0.0003955025375,0.00039512129625,0.00039538569325,0.0003954305315,0.00039450567775,0.00039520384825,0.00039534625325,0.000395466758,0.00039475890075,0.000395785198,0.000395824881,0.00039553953225,0.0003959578005,0.0003963254785,0.000395524188,0.000396518371,0.00039550810925,0.0003957824895,0.00039503727625,0.000395674154,0.00039522911925,0.00039517493775,0.000394982943,0.0003958371835,0.000394649724,0.0003951486145,0.00039517438075,0.0003953563275,0.00039477298075,0.00039550020175,0.0003954400255,0.00039480990825,0.000394879218,0.000395502012,0.000395203057,0.000394886293,0.0003947441115,0.00039528724175,0.00039565373075,0.000394492048,0.00039524390275,0.00039523664575,0.00039527890275,0.0003949286405,0.0003951453175,0.0003953555515,0.0003951307515,0.0003945204505,0.00039553639525,0.00039530039925
"totEmiss",32101659.4254022,32121745.1055633,32179092.8752517,32244957.1516441,32241931.8084237,32212284.5065733,32320632.5772994,32260563.6785482,32269396.7270029,32338481.4076317,32404341.0519692,32217732.8651041,31985084.0415938,31859800.6856352,31667870.1298467,31184258.7962221,30803377.2389964,30425494.9893923,29915928.3278909,29480208.5883031,28862043.2033473,28216114.2816699,27345468.8907671,26356169.6692196,25240170.2973035,24051117.3418166,22799469.6311752,21617276.5920623,20539574.2075697,19640235.1965168,18663697.4749424,17817018.9212018,17153453.0211225,16419616.4274498,15530933.9166206,14394773.5565721,13626768.5398944,13128123.2444178,12845406.6579292,12636968.7425559,12498371.017357,12447553.2778714,12460783.3518283,12426989.9871819,12476881.2684596,12416941.1114136,12408561.0580233,12366325.4637864,12354745.1926501,12283215.9184701,12283012.1071538,12255077.3520175,12264844.6132076,12187030.019077,12248388.6854597,12245433.6014598,12238215.4975309,12220158.4870486,12265679.6166395,12238519.1441029,12222412.0286133,12255349.7346398,12289436.1682677,12247253.9343262,12225079.8464287,12224279.0967042,12243219.8958319,12208199.8704629,12163509.3811577,12185592.6057592,12186205.1978603,12144529.8162655,12136480.6898019,12155914.2563624,12166611.6205972,12149946.2556227,12145384.2329897,12169930.9450064,12131567.406196,12115104.5842885
