"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"gCap_share",0.2,0.20390348822475,0.20840064772325,0.21767309710925,0.23505453519475,0.25385050264025,0.274321790704,0.295346835046,0.31836955829875,0.34389575128525,0.3685774417975,0.39376612092325,0.41172027569425,0.4422859267695,0.48713692831625,0.5268568685955,0.56123064590775,0.5946646345645,0.62580361274625,0.6474499637105,0.67130976984425,0.69765695095025,0.71109551870875,0.71858642955875,0.750582804011,0.79355219765075,0.8293389686125,0.85698100058675,0.87971302007725,0.89952743513025,0.91398196652625,0.92670046406625,0.93510439032675,0.94441581870375,0.96514722181025,0.98264651599425,0.989446357653,0.992914447377,0.99615869504275,0.99784963609225,0.99822839906725,0.99858869789025,0.99872246453125,0.9987190996995,0.99899340960375,0.99966228594925,0.99985167281575,0.9999577246235,0.999992428174,0.99999258142375,0.99999275496625,0.99999252823325,0.99999236335725,0.999992428109,0.999992497207,0.99999810104225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"change_in_unem",NA,0.02757712817825,0.041428539316,-0.00636212560899999,-0.010468631424,-0.00516847119625001,-0.00293019837849999,-0.00160346173075,-0.00690624205724999,-0.00337245232450001,0.001669087625,-0.003744474944,0.000706312066250006,0.0026485858775,-0.00251947289149999,-0.00112492601125,-0.00695573009675,0.001517904754,-0.001284992002,-0.00223529073075,0.000433653966749992,-0.00176728961799999,0.0021365274975,-0.00346068657750001,-0.00425288666349999,-0.000511340034500013,0.000725114847750008,-0.00510789922874999,0.000152713836749988,0.00427676624475,-0.00146748340924999,-0.000752652611250015,0.000733797540750009,-0.00328502696250001,-0.00305971475175,-0.0025641246435,-0.00846344753299999,-0.000949507567249999,-0.00610005243550001,-0.00222007941875,0.000696592783500004,0.00277872546975,-0.0041728229105,0.00596063371,0.00211707682425,0.00210870850250001,-0.00375585396775001,-0.000137923232749998,-0.00111774506225,0.0015146266415,-0.000623932419749999,0.00180029404150001,2.99609757499972e-05,0.00336728216274999,-0.00131193724324999,-0.00296476746475001,0.00220430155775,-0.002092622523,0.00357860556200001,-0.000554022233500012,-0.00431074941775,0.00442108200850001,-0.00304054175375,0.00402771820799999,-0.00186149963675,0.000441840654999998,-0.00127494219074999,0.000758782783749995,-0.000127145778250001,0.000522907779750004,-0.003268731089,0.00360818012899999,0.00120647020550001,-0.00391221844925001,0.000804495518250001,-0.000994028341249995,0.00166787696824999,-0.00013648323349999,-0.00352912927400001,0.004025766015
"anomaly_real",1.101336156928,1.124171859245,1.14700040852,1.169850775859,1.192794541923,1.215823751336,1.238922995535,1.262088131465,1.285324008766,1.308626761322,1.331989565121,1.355404085674,1.378880435778,1.402424804079,1.426014297555,1.44963826281,1.473308307675,1.497029145735,1.520802180473,1.544633833852,1.568535729463,1.592501539002,1.616531065871,1.640640806841,1.664841280264,1.689097388464,1.713401537284,1.737757722851,1.762183489864,1.78668132934,1.811257958881,1.8359211156,1.860673189352,1.885516663718,1.910454165162,1.935473463022,1.960586299099,1.98580422321,2.011129418322,2.036565700428,2.062112604937,2.087769132057,2.113534550067,2.139415118188,2.165403135903,2.19150295713,2.217715872985,2.244044759043,2.270486834479,2.297045019811,2.323718263889,2.350508012511,2.377414062095,2.404436818715,2.431577364273,2.458836624174,2.486215950643,2.513712997731,2.541331466604,2.569067704911,2.596927733764,2.624911075897,2.653014220766,2.681243243788,2.70959301286,2.738068006584,2.766665769345,2.795388957052,2.824237022212,2.853209684995,2.882309730503,2.911537529933,2.940890051402,2.970370791695,2.999982632745,3.029726174145,3.059599587791,3.089604749744,3.119740046552,3.150008614561
"anomaly_shiftingBL",0.0972271070936499,0.0972271070936499,0.0972271070936499,0.0972271070936499,0.0972271070936499,0.0972271070936499,0.0972271070936499,0.0972271070936499,0.0972271070936499,0.0975166847157198,0.0978011884337902,0.0980677591212198,0.09832672399598,0.0985898515583399,0.0988360550073999,0.0990538446124498,0.0992591111366796,0.0994628921109999,0.0996691244368402,0.0998847496534001,0.10012099846422,0.1003702193382,0.10062841489035,0.10090900046668,0.1012196551366,0.10151985925082,0.10179527868074,0.10205236609356,0.10231322846949,0.10258403333061,0.10287023852185,0.10317780740931,0.10350690758651,0.10385636960803,0.104223398195,0.1045903649149,0.10496440548495,0.10535699556551,0.10576790716119,0.10619671044682,0.10663918914747,0.10709038185452,0.10754656399916,0.10801176993632,0.10847622802672,0.10894192470383,0.10941051140943,0.109884363624881,0.110360163927901,0.11083968846546,0.11132144915431,0.11180594519661,0.11229262898665,0.11278098337356,0.11327158736862,0.11376497155432,0.11426200993,0.11475964712665,0.11526080278502,0.11576167179861,0.11626739042513,0.116777567175769,0.11728743941029,0.11780217166074,0.11831674531619,0.118834391331681,0.11935272732153,0.119873593932389,0.1203962024885,0.120919786844921,0.12144674567195,0.12197712102569,0.122507192631879,0.12303959923917,0.12357738011243,0.12412040464407,0.124665697654089,0.12521397621962,0.12576308094875,0.12631544286412
"real_wage_growth",NA,-0.0092018226416275,-2.18100062306936e-05,0.0123627021753985,0.0106862313401954,0.0104186248175338,0.0106506574272669,0.0102873903170424,0.0107927109005581,0.0101922105359902,0.0102944598210037,0.0112673419405336,0.0105993256767736,0.00994202354554186,0.0109924256569456,0.0108672155575682,0.0106604571436177,0.00995328254715111,0.0109336966036426,0.010134423443229,0.0102876436835715,0.0108146740786825,0.010571150001955,0.0115474814231089,0.0110817627286157,0.0106275202748158,0.0102507387529411,0.0117573613538762,0.00991785399934053,0.0107383818813376,0.0113112984737029,0.0108937459800396,0.0108040088337962,0.0111212612989984,0.0109881297764789,0.0126651341049886,0.0136348512688251,0.0131781018311545,0.0139441376114684,0.0129671903746502,0.0120950687869061,0.0111855127907736,0.0117120371447847,0.00972792537110223,0.0110699286441844,0.0108889327256005,0.0116333546026119,0.00989017951932358,0.0112404300303821,0.0102988792328111,0.0101163220563005,0.010525020539552,0.0101828611920505,0.01061712015561,0.0105560253229624,0.0104215748167416,0.0100207027434362,0.0109319897024613,0.00958471678700601,0.0108645452784648,0.010204654517759,0.00923572259411687,0.0111936164534736,0.0090164845031635,0.0108028447237607,0.00961262481012137,0.011005719110375,0.00998374824943182,0.0101016560391376,0.0109233270048175,0.0100662299478493,0.00946178997113178,0.0104870331983036,0.010914420565838,0.01026265675295,0.0100821629788899,0.0109903542909608,0.0105692044943044,0.0112726463844761,0.00970717171503099
"rCtax",1.930151825e-05,0.00032198086775,0.000397167661,0.000395056564,0.00039410032,0.00039475188625,0.00039492731225,0.000394786232,0.000394668882,0.00039487476725,0.0003954398995,0.00039456021525,0.00039534997125,0.000395477641,0.000395018716,0.00039529436975,0.00039443434275,0.00039531233475,0.0003952423445,0.0003948320735,0.00039535493575,0.000395074699,0.00039545285775,0.0003948711135,0.00039477257525,0.00039515196375,0.0003950490785,0.00039483310125,0.0003950254555,0.00039580318075,0.00039519474625,0.00039504566,0.00039534814,0.00039478366675,0.00039528371325,0.00039625594975,0.00039542872325,0.00039622591225,0.00039577041275,0.00039587713375,0.00039570901425,0.00039555245375,0.0003947621965,0.000395930687,0.0003950410215,0.00039569440725,0.000395022662,0.00039489033275,0.00039521441125,0.000395582661,0.0003948377185,0.000395418975,0.0003947968105,0.000395609058,0.0003949978385,0.00039470479525,0.000395349364,0.0003949567075,0.0003954962285,0.00039502217,0.000394561685,0.00039547688725,0.00039495268925,0.000395446519,0.00039488447375,0.00039498931325,0.000395087593,0.0003952054715,0.00039491764875,0.00039540611375,0.00039472740675,0.0003953742325,0.000395162527,0.00039476549375,0.00039535168325,0.000394678944,0.00039539830525,0.000395028005,0.0003947309035,0.000395515047
"totEmiss",31716061.0750071,30725558.8478679,29157982.3737642,29070009.0611666,29013467.0044391,28683390.3612523,28216332.8869009,27800552.811468,27404642.4927685,26822695.7219236,26128935.2100445,25552525.7510367,25081623.8567616,24286263.6918502,23343244.6875484,22383968.8452649,21691061.3895414,20887452.75585,20189530.5534035,19686403.0746589,19116971.1307379,18531687.3915602,18051771.9407503,17895093.6775602,17419292.3895054,16446707.2041197,15615614.7278193,15052735.8742702,14513572.9245703,14023835.0411023,13703365.8928409,13432699.2429212,13160040.7508541,13006544.2737425,12637469.8150932,12293742.8375889,12241574.1016908,12180341.1141761,12207103.85933,12204028.3190069,12213934.2985087,12168963.8934209,12211471.6167221,12135776.6921404,12114600.465088,12078852.7901342,12108105.5681846,12097349.1417346,12106115.91017,12097571.8423721,12106049.3879589,12091013.0681291,12096068.709758,12070115.6147253,12082536.0780066,12099901.107029,12073106.6744442,12081014.2773508,12053374.1434732,12050387.0938994,12097362.3524134,12062394.2911632,12095210.7444629,12065618.6290859,12079744.9002831,12071319.0626613,12073015.7931032,12057835.3684597,12049685.1276842,12026170.8663242,12053418.5286897,12009412.9126353,11979555.3140289,12021874.0382729,12034477.6855482,12067228.0214452,12054947.1204161,12048894.0203426,12077861.7974519,12044076.7653996
